Month,London Mean Roadside Nitric Oxide (ug/m3),London Mean Roadside Nitrogen Dioxide (ug/m3),London Mean Roadside Oxides of Nitrogen (ug/m3),London Mean Roadside Ozone (ug/m3),London Mean Roadside PM10 Particulate (ug/m3),London Mean Roadside PM2.5 Particulate (ug/m3),London Mean Roadside Sulphur Dioxide (ug/m3),London Mean Background Nitric Oxide (ug/m3),London Mean Background Nitrogen Dioxide (ug/m3),London Mean Background Oxides of Nitrogen (ug/m3),London Mean Background Ozone (ug/m3),London Mean Background PM10 Particulate (ug/m3),London Mean Background PM2.5 Particulate (ug/m3),London Mean Background Sulphur Dioxide (ug/m3)
2017-10-01,51.69153225806449,47.443279569892496,126.69690860215051,22.81330645161289,19.97311827956985,10.863440860215048,1.5894878706199465,13.728629032258075,28.503091397849463,45.59032258064521,32.024193548387125,15.568279569892459,9.280779569892484,3.267741935483872
2017-11-01,69.77972222222232,57.014583333333334,164.06916666666632,17.07138888888891,22.804583333333362,13.383055555555554,4.548911465892612,24.659583333333337,38.62638888888888,76.43875000000006,23.812499999999993,17.48861111111112,11.761944444444445,2.919722222222221
2017-12-01,57.13360215053763,52.85268817204303,140.50967741935483,21.81774193548385,17.50618279569893,9.884408602150524,5.5662618083670745,17.500134408602133,36.142069892473145,62.97580645161292,28.793010752688172,13.04811827956989,9.395161290322571,1.951209677419353
2018-01-01,46.02903225806456,47.2877688172043,117.85954301075269,26.432795698924735,19.253360215053746,10.281989247311834,2.961185983827497,13.94422043010752,32.08790322580644,49.220026881720365,35.78131720430107,14.949327956989247,10.812231182795692,2.0213709677419347
2018-02-01,47.60238095238093,51.4686011904762,124.45342261904761,26.07187499999999,23.483482142857138,11.91830357142857,3.0877611940298477,12.791369047619051,35.22098214285718,51.39836309523808,36.33913690476187,16.864136904761914,12.460119047619038,1.4918154761904763
2018-03-01,41.53696236559143,51.06962365591391,114.75577956989238,29.823252688172037,26.291532258064507,14.989919354838717,4.000269179004037,10.321370967741936,34.37499999999998,46.16572580645155,42.424731182795696,20.232258064516106,13.589516129032276,1.8330645161290315
2018-04-01,34.79430555555555,46.778055555555525,100.12347222222222,35.50958333333338,25.677916666666682,16.84486111111112,1.263927576601671,7.308333333333341,28.695416666666652,36.60763888888893,50.561111111111046,20.746111111111123,14.615416666666672,1.079166666666666
2018-05-01,32.576881720430094,49.31505376344086,99.26545698924735,40.93884408602151,29.30806451612902,18.900000000000002,1.409986504723349,6.0479838709677525,28.27513440860217,35.089247311827975,59.826344086021486,24.015053763440857,16.13239247311827,3.8084677419354813
2018-06-01,27.935833333333324,39.40513888888883,82.2351388888888,36.49166666666669,21.25236111111111,10.441249999999995,2.6542657342657363,4.656527777777774,20.050416666666656,25.642083333333353,55.54277777777779,16.621388888888912,8.739583333333336,1.9648611111111112
2018-07-01,27.211155913978487,45.51209677419356,87.23561827956988,38.08158602150538,22.91935483870968,11.808870967741935,-1.6869448183041706,4.172043010752684,23.305645161290347,27.626881720430102,62.56182795698932,18.618279569892472,10.08306451612902,2.436693548387098
2018-08-01,33.125,38.950403225806454,89.74193548387096,22.49811827956987,16.284946236559136,7.8978494623655875,1.7724462365591465,5.89395161290322,20.524462365591393,27.563172043010773,37.307526881720364,11.926881720430101,6.394623655913985,1.9474462365591405
2018-09-01,39.06333333333338,43.906388888888884,103.8105555555556,26.625555555555565,18.896111111111114,9.73833333333335,0.34333333333333244,10.228472222222221,25.935833333333342,39.55611111111114,40.95513888888885,14.258749999999994,7.894861111111111,1.1570833333333344
2018-10-01,48.6434139784946,46.76545698924737,121.36088709677429,19.501075268817193,19.339247311827954,11.509408602150545,-0.7943472409152104,13.622715053763434,29.816129032258065,48.68077956989245,30.284543010752678,14.793817204301078,8.969220430107523,2.843951612903227
2018-11-01,52.53583333333335,47.58402777777774,128.13430555555567,17.15958333333333,23.600000000000005,15.207638888888884,5.885034965034972,18.285833333333336,33.872638888888886,57.820555555555515,24.262361111111098,19.425277777777794,13.525694444444438,2.393333333333336
2018-12-01,51.26411290322574,47.75577956989246,126.34354838709676,22.6822580645161,20.29637096774195,11.625403225806451,2.316344463971876,19.135618279569876,32.771505376344074,61.09206989247306,30.22177419354837,15.561155913978489,9.867069892473117,1.9858870967741973
